Inches,Ram,Weight,Price,Is_SSD,Is_HDD,PPI,Is_Touchscreen,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 7,OpSys_macOS,CPU_Brand_Intel,CPU_Brand_Samsung,GPU_Brand_ARM,GPU_Brand_Intel,GPU_Brand_Nvidia
0.21568627450980388,0.047619047619047616,0.19818375105857763,36336.96,1,0,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.28235294117647064,0.1746031746031746,0.24953602767617433,53226.72,0,1,0.2701248176365699,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.12549019607843143,0.1111111111111111,0.12340762896628768,75604.32,1,0,0.5931593451126599,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
0.28235294117647064,0.1111111111111111,0.2882754644227824,69210.72,1,1,0.2701248176365699,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21568627450980388,0.047619047619047616,0.20719292239499806,34045.92,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.28235294117647064,0.047619047619047616,0.25223877907710046,24828.48,0,1,0.15094828983627814,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.19818375105857763,44808.48,1,0,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.047619047619047616,0.167552568514748,21231.5472,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.12549019607843143,0.1111111111111111,0.13421863456999225,58767.84,1,0,0.39426163073431664,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.047619047619047616,0.21620209373141855,20459.52,0,1,0.1829469930296644,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.19187733112308328,40908.384,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.21568627450980388,0.047619047619047616,0.17205715418295822,23389.92,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.047619047619047616,0.18016540838573666,31232.2032,1,0,0.1829469930296644,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.28235294117647064,0.23809523809523808,0.21890484513234473,130482.72,1,1,0.2701248176365699,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.047619047619047616,0.18016540838573666,22111.2,1,0,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0.28235294117647064,0.23809523809523808,0.25223877907710046,69210.72,1,1,0.2701248176365699,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.1529411764705883,0.1111111111111111,0.15313789437647524,46833.12,1,0,0.3674177338304424,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.1529411764705883,0.1111111111111111,0.15313789437647524,31914.72,1,0,0.3674177338304424,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0.1529411764705883,0.1111111111111111,0.1261103803672138,50136.48,1,0,0.3674177338304424,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.167552568514748,36763.2,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.23809523809523808,0.16214706571289572,105654.24,1,0,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.047619047619047616,0.167552568514748,23373.4032,0,1,0.1829469930296644,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.1529411764705883,0.047619047619047616,0.129714048901782,12201.12,1,0,0.2201977630085913,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.047619047619047616,0.17115623704931618,29250.72,0,1,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.28235294117647064,0.1746031746031746,0.27025712174994143,50562.72,0,1,0.2701248176365699,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.13333333333333336,0.047619047619047616,0.11277680678931151,58021.92,1,0,0.5084130329064677,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.12549019607843143,1.0,0.1261103803672138,50882.4,1,0,0.39426163073431664,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.21568627450980388,0.1111111111111111,0.19818375105857763,46353.6,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.28235294117647064,0.1111111111111111,0.24322960774068,58341.6,1,1,0.2701248176365699,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.1529411764705883,0.1111111111111111,0.18917457972215715,20725.92,0,1,0.2201977630085913,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.19818375105857763,50562.72,0,1,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.19818375105857763,27652.32,0,1,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
0.21568627450980388,0.1111111111111111,0.18196724265302075,45554.4,1,1,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
